Product Name,Image URL,Product URL,Ratings,No: of Responses,price,country
Blue Watercolor PS4 Skin | Sony Playstation 4 Gamer Console Slim Pro Controller Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/c228fe/1917828246/il_340x270.1917828246_s69g.jpg?version=0,https://www.etsy.com/in-en/listing/664696118/blue-watercolor-ps4-skin-sony?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-2&organic_search_click=1,4.7242,621,32,United States
Personalised Gamers dont die Linen Cushion | Valentines | Birthday | Christmas | ps4 | Gift for him | fortnite | Husband | Boyfriend | Fun |,https://i.etsystatic.com/18975974/d/il/7c7533/1768296340/il_340x270.1768296340_m7zl.jpg?version=0,https://www.etsy.com/in-en/listing/666417360/personalised-gamers-dont-die-linen?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-4&organic_search_click=1,5,2,20.7,United States
Blue Marble PS4 Skin | Sony Playstation 4 Gamer Console Slim Pro Controller Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/5eaf17/1917820322/il_340x270.1917820322_9jxd.jpg?version=0,https://www.etsy.com/in-en/listing/678532285/blue-marble-ps4-skin-sony-playstation-4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-5&organic_search_click=1,4.7242,621,32,United States
Almond Blossoms By Van Gogh PS4 Dualshock 4 Controller Skin | Sony Playstation Gamer Console V2 Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/dfe157/1979028863/il_340x270.1979028863_qdx7.jpg?version=0,https://www.etsy.com/in-en/listing/672441797/almond-blossoms-by-van-gogh-ps4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-6&organic_search_click=1,4.7242,621,12,United States
Cute Bunny PS4 Dualshock 4 Controller Skin | Sony Playstation Gamer Console V2 Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/2442e8/1931491842/il_340x270.1931491842_4ed7.jpg?version=0,https://www.etsy.com/in-en/listing/686219057/cute-bunny-ps4-dualshock-4-controller?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-7&organic_search_click=1,4.7242,621,12,United States
Sakura Blossoms PS4 Skin | Sony Playstation 4 Gamer Console Slim Pro Controller Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/8081e0/1917827632/il_340x270.1917827632_kwmj.jpg?version=0,https://www.etsy.com/in-en/listing/664695368/sakura-blossoms-ps4-skin-sony?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-8&organic_search_click=1,4.7242,621,32,United States
"Custom PS4 Controller, Galaxy Airbrushed PS4 or Xbox Controller",https://i.etsystatic.com/19278371/d/il/57d219/1906043670/il_340x270.1906043670_oxza.jpg?version=0,https://www.etsy.com/in-en/listing/689660770/custom-ps4-controller-galaxy-airbrushed?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-9&organic_search_click=1,5,10,97,United States
Black Paint Spatter PS4 Dualshock 4 Controller Skin,https://i.etsystatic.com/17933026/d/il/d647da/1979027551/il_340x270.1979027551_4tr4.jpg?version=0,https://www.etsy.com/in-en/listing/716407927/black-paint-spatter-ps4-dualshock-4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-10&organic_search_click=1,4.7242,621,12,United States
Urban Camo Custom PS4 PRO Rapid Fire Custom Modded Controller 40 Mods  (CUH-ZCT2U),https://i.etsystatic.com/11094348/d/il/0fcefc/1921060595/il_340x270.1921060595_btr4.jpg?version=0,https://www.etsy.com/in-en/listing/691506706/urban-camo-custom-ps4-pro-rapid-fire?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-11&organic_search_click=1,4.76,91,94.95,United States
Black Marble PS4 Skin | Sony Playstation 4 Gamer Console Slim Pro Controller Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/6d14c2/1965361795/il_340x270.1965361795_qp0a.jpg?version=0,https://www.etsy.com/in-en/listing/678537577/black-marble-ps4-skin-sony-playstation-4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-12&organic_search_click=1,4.7242,621,32,United States
PS4 Slim Skin EXCLUSIVE MARVEL COMICS Character Logos Skin with 2 Controller Skins Playstation 4,https://i.etsystatic.com/11353554/d/il/e6d9a1/1184279813/il_340x270.1184279813_qb3c.jpg?version=0,https://www.etsy.com/in-en/listing/510362709/ps4-slim-skin-exclusive-marvel-comics?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-13&organic_search_click=1,4.6667,85,18.1,United States
Persona 5 Japan Anime Game Keychain PS4 Yusuke Ren Makoto Futaba Ryuji Mona Ann Fox Joker Queen Navi Skull Panther Noir Decoration Gift New,https://i.etsystatic.com/19339049/d/il/f7a803/1952267257/il_340x270.1952267257_rs0l.jpg?version=0,https://www.etsy.com/in-en/listing/698881188/persona-5-japan-anime-game-keychain-ps4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-14&organic_search_click=1,4.9,10,6.99,United States
"DETROIT PS4 Controller Light bar 5x Vinyl Decal Sticker playstation 4 Heavy Rain , Beyond",https://i.etsystatic.com/20620361/d/il/956c8b/1936852710/il_340x270.1936852710_l59y.jpg?version=0,https://www.etsy.com/in-en/listing/720072339/detroit-ps4-controller-light-bar-5x?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-15&organic_search_click=1,5,1,3.74,United States
Sweater Hoodie clothing apparel kids children unisex black or white CALL of DUTY black or white ops 4 bo4 xbox one ps4,https://i.etsystatic.com/18675946/d/il/3fd14e/1729084262/il_340x270.1729084262_om81.jpg?version=0,https://www.etsy.com/in-en/listing/656810266/sweater-hoodie-clothing-apparel-kids?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-16&organic_search_click=1&sca=1&col=1,5,14,34.83,United States
Milky Way Galaxy PS4 Skin | Sony Playstation 4 Gamer Console Slim Pro Controller Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/be996f/1965370691/il_340x270.1965370691_dnrs.jpg?version=0,https://www.etsy.com/in-en/listing/664692446/milky-way-galaxy-ps4-skin-sony?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-17&organic_search_click=1,4.7242,621,32,United States
Neon Tropical PS4 Skin | Sony Playstation 4 Gamer Console Slim Pro Controller Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/492958/1965365117/il_340x270.1965365117_40rv.jpg?version=0,https://www.etsy.com/in-en/listing/678535699/neon-tropical-ps4-skin-sony-playstation?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-18&organic_search_click=1,4.7242,621,32,United States
Mortal Kombat 11 PS4 Controller Light Bar 6x Vinyl Sticker Decal Playstation 4 MK11,https://i.etsystatic.com/20620361/d/il/c6b852/1983233011/il_340x270.1983233011_foxu.jpg?version=0,https://www.etsy.com/in-en/listing/719792145/mortal-kombat-11-ps4-controller-light?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-19&organic_search_click=1,5,1,4.26,United States
Geometric Blue White PS4 Dualshock 4 Controller Skin | Sony Playstation Gamer Console V2 Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/68726d/1931491902/il_340x270.1931491902_91w3.jpg?version=0,https://www.etsy.com/in-en/listing/656469438/geometric-blue-white-ps4-dualshock-4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-20&organic_search_click=1,4.7242,621,12,United States
Home is where the ps4 is | Framed home decor | Pixel art 8 bit Hama beads Perler beads Geek Nerd Gamer gift Modern Home sweet home Man cave,https://i.etsystatic.com/14629925/c/2367/1880/328/0/il/dc6b9c/1233179832/il_340x270.1233179832_430s.jpg,https://www.etsy.com/in-en/listing/526930774/home-is-where-the-ps4-is-framed-home?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-21&organic_search_click=1,5,9,28.79,United States
Sunset Clouds In The Sky PS4 Skin | Sony Playstation 4 Gamer Console Slim Pro Controller Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/83484a/1976910865/il_340x270.1976910865_eqfi.jpg?version=0,https://www.etsy.com/in-en/listing/718383977/sunset-clouds-in-the-sky-ps4-skin-sony?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-22&organic_search_click=1,4.7242,621,32,United States
Pink Clouds In The Sky PS4 Skin | Sony Playstation 4 Gamer Console Slim Pro Controller Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/f420b4/1916354496/il_340x270.1916354496_em6x.jpg?version=0,https://www.etsy.com/in-en/listing/715420413/pink-clouds-in-the-sky-ps4-skin-sony?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-23&organic_search_click=1,4.7242,621,32,United States
Cute Hearts PS4 Dualshock 4 Controller Skin | Sony Playstation Gamer Console V2 Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/24dbfe/1931491796/il_340x270.1931491796_lsu9.jpg?version=0,https://www.etsy.com/in-en/listing/656471222/cute-hearts-ps4-dualshock-4-controller?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-24&organic_search_click=1,4.7242,621,12,United States
PS4 Slim Skin EXCLUSIVE STAR WARS - R2-D2 Skin with 2 Controller Skins Playstation 4,https://i.etsystatic.com/11353554/d/il/ab2ba1/1184280847/il_340x270.1184280847_1bjw.jpg?version=0,https://www.etsy.com/in-en/listing/496879872/ps4-slim-skin-exclusive-star-wars-r2-d2?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-25&organic_search_click=1,4.6667,85,18.1,United States
8-Bit Gamer Girl PS4 Skin | Sony Playstation 4 Gamer Console Slim Pro Controller Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/b3d564/1917828952/il_340x270.1917828952_9x5w.jpg?version=0,https://www.etsy.com/in-en/listing/664701122/8-bit-gamer-girl-ps4-skin-sony?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-26&organic_search_click=1,4.7242,621,32,United States
Spiderman PS4 Cosplay Faceshell And Lenses,https://i.etsystatic.com/9512645/d/il/529939/1758377330/il_340x270.1758377330_1jxy.jpg?version=0,https://www.etsy.com/in-en/listing/633827207/spiderman-ps4-cosplay-faceshell-and?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-27&organic_search_click=1&col=1,4.8718,86,175,United States
Blue Night Sky PS4 Skin | Sony Playstation 4 Gamer Console Slim Pro Controller Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/8933ce/1916313400/il_340x270.1916313400_a4jc.jpg?version=0,https://www.etsy.com/in-en/listing/701556290/blue-night-sky-ps4-skin-sony-playstation?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-28&organic_search_click=1,4.7242,621,32,United States
Sunset Beach PS4 Skin | Sony Playstation 4 Gamer Console Slim Pro Controller Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/a336d1/1917825950/il_340x270.1917825950_q20g.jpg?version=0,https://www.etsy.com/in-en/listing/678542977/sunset-beach-ps4-skin-sony-playstation-4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-29&organic_search_click=1,4.726,625,32,United States
Controller Bag for NES PS4 Xbox One Microsoft Nintendo Pro Switch,https://i.etsystatic.com/15400885/d/il/6f4f0d/1703153126/il_340x270.1703153126_5dxd.jpg?version=1,https://www.etsy.com/in-en/listing/623347400/controller-bag-for-nes-ps4-xbox-one?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-31&organic_search_click=1,5,121,11.99,United States
Spiderman PS4 Cosplay Faceshell And Lenses,https://i.etsystatic.com/9512645/c/2375/1886/289/79/il/c5308b/1869142203/il_340x270.1869142203_c8ii.jpg,https://www.etsy.com/in-en/listing/676857736/spiderman-ps4-cosplay-faceshell-and?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-32&organic_search_click=1&col=1,4.8718,86,175,United States
"24 game controller stickers, gaming stickers, perfect for planner stickers, PS4 controller stickers, video game controller stickers",https://i.etsystatic.com/18066783/d/il/01752e/1675888585/il_340x270.1675888585_jryh.jpg?version=0,https://www.etsy.com/in-en/listing/632043258/24-game-controller-stickers-gaming?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-33&organic_search_click=1,4.9677,310,2.89,United States
"PLAYSTATION Video Game Decor, You can't Just Pause a Game Poster, teenage boys room decor, teen Room, Video Game Wall Art, gamer room, PS4",https://i.etsystatic.com/17393320/c/2000/1588/0/302/il/561e78/1747253389/il_340x270.1747253389_od0i.jpg,https://www.etsy.com/in-en/listing/648467404/playstation-video-game-decor-you-cant?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-34&organic_search_click=1&frs=1,4.875,25,19.4,United States
Cute Corgi Pup PS4 Dualshock 4 Controller Skin | Sony Playstation Gamer Console V2 Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/d2d9de/1979030383/il_340x270.1979030383_jawm.jpg?version=0,https://www.etsy.com/in-en/listing/672473615/cute-corgi-pup-ps4-dualshock-4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-35&organic_search_click=1,4.7242,621,12,United States
Prints drawing Days Gone - Printed digital drawing of Deacon St. John Ps4,https://i.etsystatic.com/18877427/c/1634/1298/686/432/il/eaf9d1/1879844747/il_340x270.1879844747_qtnv.jpg,https://www.etsy.com/in-en/listing/695538897/prints-drawing-days-gone-printed-digital?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-36&organic_search_click=1&pro=1,5,27,22.9,United States
"420 Black Ps4 Rapid Fire Custom Modded Controller 40 Mods for COD BO3, Destiny, Ghosts Quick Scope Sniper Breath and More CUH-ZCT2U",https://i.etsystatic.com/11094348/d/il/c73e7f/1270124786/il_340x270.1270124786_9rr3.jpg?version=0,https://www.etsy.com/in-en/listing/537769077/420-black-ps4-rapid-fire-custom-modded?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-37&organic_search_click=1,4.76,91,109.95,United States
"MATERNITY svg, svg bundle, MATERNITY file bundle, Gamer svg, Game svg, gamer, svg, Game controller svg, xbox svg, ps4 svg, svg, cricut files",https://i.etsystatic.com/18322801/d/il/bb62bd/1784339049/il_340x270.1784339049_tkym.jpg?version=0,https://www.etsy.com/in-en/listing/672859521/maternity-svg-svg-bundle-maternity-file?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-38&organic_search_click=1,5,10,6.49,United States
Cute Sun In The Clouds PS4 Dualshock 4 Controller Skin | Sony Playstation Gamer Console V2 Decal Sticker Wrap Gaming Accessories,https://i.etsystatic.com/17933026/d/il/73d18e/1931494068/il_340x270.1931494068_s60v.jpg?version=0,https://www.etsy.com/in-en/listing/717486223/cute-sun-in-the-clouds-ps4-dualshock-4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-39&organic_search_click=1,4.7242,621,12,United States
Green Camouflage PS4 Pro Master Mod 40 Mod Controller with Programmable PADDLES for COD games All Games (CUH-ZCT2),https://i.etsystatic.com/11094348/d/il/4bc2f9/1199747345/il_340x270.1199747345_55h7.jpg?version=0,https://www.etsy.com/in-en/listing/501992800/green-camouflage-ps4-pro-master-mod-40?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-40&organic_search_click=1,4.76,91,129.95,United States
"Gamer svg, Game svg, Retro svg, 90's svg, gamer, svg, potion svg, xbox svg, ps4 svg, wii u svg, gamer,  cricut clip art cut files, rpg svg",https://i.etsystatic.com/18322801/d/il/3694e4/1704912178/il_340x270.1704912178_5ay9.jpg?version=0,https://www.etsy.com/in-en/listing/649766942/gamer-svg-game-svg-retro-svg-90s-svg?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-41&organic_search_click=1,5,10,3.25,United States
PS4 KID friendly version Frozen wireless led controller smart LEDs,https://i.etsystatic.com/14102023/d/il/e19ccc/1969073905/il_340x270.1969073905_osgi.jpg?version=0,https://www.etsy.com/in-en/listing/702729990/ps4-kid-friendly-version-frozen-wireless?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-42&organic_search_click=1&pro=1,4.3214,41,159.99,United States
"Gamer svg, Game svg, games svg, 90's svg, gamer, svg, Game controller svg, xbox svg, ps4 svg, wii u svg, gamer, cricut clip art cut files",https://i.etsystatic.com/18322801/d/il/d394a9/1731825738/il_340x270.1731825738_nd4a.jpg?version=0,https://www.etsy.com/in-en/listing/657706160/gamer-svg-game-svg-games-svg-90s-svg?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-43&organic_search_click=1,5,10,3.25,United States
PS4 Slim Skin EXCLUSIVE Star Wars - SHADOW STORMTROOPER Skin with 2 Controller Skins Playstation 4,https://i.etsystatic.com/11353554/d/il/d58c99/1184271697/il_340x270.1184271697_nfkg.jpg?version=0,https://www.etsy.com/in-en/listing/496880802/ps4-slim-skin-exclusive-star-wars-shadow?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-16-44&organic_search_click=1,4.6667,85,18.1,United States
