Product Name,Image URL,Product URL,Ratings,No: of Responses,price,country
Sony DualShock 4 Wireless Controller  Gamepad,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-dualshock-4-wireless-controller-gamepad/p/itmf92fyekyhgzmm?pid=ACCDSB5FBUBBZHEB&lid=LSTACCDSB5FBUBBZHEBF1VKSJ&marketplace=FLIPKART&srno=s_2_44&otracker=search&fm=organic&iid=2f095f3d-347d-4bd6-ae6f-7154fd1bda48.ACCDSB5FBUBBZHEB.SEARCH&qH=0e740342f31e9aa6,4.2,"2,237","₹3,950",India
Sony PlayStation 4 1 TB GB with FIFA 19,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-1-tb-gb-fifa-19/p/itmf9z79krs4sfnt?pid=GMCF9Z3NMKSPZDD3&lid=LSTGMCF9Z3NMKSPZDD3TAN4E9&marketplace=FLIPKART&srno=s_2_45&otracker=search&fm=organic&iid=a21b81a2-a899-4ac0-9b10-00e866c16741.GMCF9Z3NMKSPZDD3.SEARCH&qH=0e740342f31e9aa6,5,2,"₹38,990",India
Sony Ps4 Pro 1TB GB with God of War,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-pro-1tb-gb-god-war/p/itmf6dvgbtkyr3pa?pid=GMCF6DR4P97T4SGS&lid=LSTGMCF6DR4P97T4SGSPGPUIL&marketplace=FLIPKART&srno=s_2_46&otracker=search&fm=organic&iid=71570698-dba1-42c1-8794-b823d9a350e3.GMCF6DR4P97T4SGS.SEARCH&qH=0e740342f31e9aa6,3.7,6,"₹37,990",India
"Sony Ps4 Slim Console 1TB GB with Drive Club, Uncharted 4, The Last Of Us Remastered",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-slim-console-1tb-gb-drive-club-uncharted-4-last-remastered/p/itmf7s95phd44jhy?pid=GMCF7QBFPG7QEQW3&lid=LSTGMCF7QBFPG7QEQW3KIIQIC&marketplace=FLIPKART&srno=s_2_47&otracker=search&fm=organic&iid=2ca9983e-8fea-4544-9cc1-28df41c362c9.GMCF7QBFPG7QEQW3.SEARCH&qH=0e740342f31e9aa6,4.2,21,"₹28,990",India
Sony Ps4 Pro Console 1 TB GB with Tekken 7,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-pro-console-1-tb-gb-tekken-7/p/itmf2whhdu84zmjz?pid=GMCF2W74XRMCKUVY&lid=LSTGMCF2W74XRMCKUVY9VVCTM&marketplace=FLIPKART&srno=s_2_48&otracker=search&fm=organic&iid=d07cdf66-6399-450f-96ce-0d63e70469c0.GMCF2W74XRMCKUVY.SEARCH&qH=0e740342f31e9aa6,No ratings Provided,No responses available,"₹36,990",India
Sony PS4 PRO ONE TB GB with COD WW2,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-pro-one-tb-gb-cod-ww2/p/itmffafydzhh8ajn?pid=GMCFFAFYFMFT3TTH&lid=LSTGMCFFAFYFMFT3TTH9FOIU4&marketplace=FLIPKART&srno=s_2_49&otracker=search&fm=organic&iid=811c085f-0784-4d62-a46c-799217d2a944.GMCFFAFYFMFT3TTH.SEARCH&qH=0e740342f31e9aa6,4.2,13,"₹36,990",India
Sony PlayStation 4 Pro 1TB Console - Red Dead Redemption 2 Bundle 1000 GB with Red Dead Redemption,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-pro-1tb-console-red-dead-redemption-2-bundle-1000-gb/p/itmfffwybzqsxve6?pid=GMCFFFWYHBKCB27U&lid=LSTGMCFFFWYHBKCB27UA7DJA2&marketplace=FLIPKART&srno=s_2_50&otracker=search&fm=organic&iid=35589651-1585-4b0c-880f-1d6596fd4b50.GMCFFFWYHBKCB27U.SEARCH&qH=0e740342f31e9aa6,5,6,"₹38,990",India
Sony PlayStation VR with Gran Turismo and Worlds games  Motion Controller,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-vr-gran-turismo-worlds-games-motion-controller/p/itmf4j7ffmw9zvzu?pid=ACCF4J4VXVJEUUHG&lid=LSTACCF4J4VXVJEUUHGIJ9XC2&marketplace=FLIPKART&srno=s_2_51&otracker=search&fm=organic&iid=6def8737-15c4-4fe2-97dd-4fad1a01d81d.ACCF4J4VXVJEUUHG.SEARCH&qH=0e740342f31e9aa6,2,2,"₹25,490",India
"Sony PlayStation 4 (PS4) Super Slim 1 TB GB with Driveclub and Ratchet Clank, Horizon Zero Dawn",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-super-slim-1-tb-gb-driveclub-ratchet-clank-horizon-zero-dawn/p/itmf49h2rhpccswt?pid=GMCF49GNBRSMH2RK&lid=LSTGMCF49GNBRSMH2RK9KMXFJ&marketplace=FLIPKART&srno=s_2_52&otracker=search&fm=organic&iid=88e053e6-112d-4f59-aee8-ab542459a80c.GMCF49GNBRSMH2RK.SEARCH&qH=0e740342f31e9aa6,No ratings Provided,No responses available,"₹29,990",India
Sony PlayStation 4 500GB Call of Duty: WWII Bundle  Motion Controller,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-500gb-call-duty-wwii-bundle-motion-controller/p/itmffgthegfnqzyt?pid=ACCFFGYKHD8TG3HF&lid=LSTACCFFGYKHD8TG3HFADTUXB&marketplace=FLIPKART&srno=s_2_53&otracker=search&fm=organic&iid=e1a94214-0f70-4863-aa9e-7ea4f6336c3f.ACCFFGYKHD8TG3HF.SEARCH&qH=0e740342f31e9aa6,No ratings Provided,No responses available,"₹25,990",India
Sony PlayStation 4 (PS4) Slim 1 TB GB with WWE2K18,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-slim-1-tb-gb-wwe2k18/p/itmf49vdgrtktaug?pid=GMCF49SPCJDZFRKH&lid=LSTGMCF49SPCJDZFRKHMK6PYC&marketplace=FLIPKART&srno=s_2_54&otracker=search&fm=organic&iid=efc614d2-46ea-4970-aafa-7a6e99bf7352.GMCF49SPCJDZFRKH.SEARCH&qH=0e740342f31e9aa6,4.3,7,"₹27,990",India
Sony Sony PlayStation 4 Slim 1TB Console - Horizon: Zero Dawn Bundle PS4 + Extra Controller 1 TB GB with Horizon Zero Dawn,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-slim-1tb-console-horizon-zero-dawn-bundle-ps4-extra-controller-1-tb-gb-horizon/p/itmeukvgjg8sgctd?pid=GMCEUKVGQZHVFR3R&lid=LSTGMCEUKVGQZHVFR3R0UFB8T&marketplace=FLIPKART&srno=s_2_55&otracker=search&fm=organic&iid=f21c5f55-7c0a-4438-a9f3-20f0d4fa5c03.GMCEUKVGQZHVFR3R.SEARCH&qH=0e740342f31e9aa6,4.5,6,"₹29,990",India
Sony Ps4 Console with extra Controller 1TB GB with Gran Tourismo,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-console-extra-controller-1tb-gb-gran-tourismo/p/itmf6j5vy8qyhhcf?pid=GMCF6GPXEDYKNHBY&lid=LSTGMCF6GPXEDYKNHBYIU9EJ3&marketplace=FLIPKART&srno=s_2_56&otracker=search&fm=organic&iid=7c822a53-25f9-48b6-a307-2a7337604844.GMCF6GPXEDYKNHBY.SEARCH&qH=0e740342f31e9aa6,No ratings Provided,No responses available,"₹29,990",India
Sony PlayStation 4 1 TB with Bloodborne,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-1-tb-bloodborne/p/itmfe555p3ybrh73?pid=GMCFE555R2DQJUBF&lid=LSTGMCFE555R2DQJUBFUBMQBJ&marketplace=FLIPKART&srno=s_2_57&otracker=search&fm=organic&iid=563e2862-7a26-4e17-84db-13d517b2a000.GMCFE555R2DQJUBF.SEARCH&qH=0e740342f31e9aa6,4.4,7,"₹32,290",India
Sony PlayStation 4 Pro Console + Extra Controller Bundle 1 TB GB with no,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-pro-console-extra-controller-bundle-1-tb-gb-no/p/itmex4g34yr8qxkg?pid=GMCEX4G3EFSKF9V9&lid=LSTGMCEX4G3EFSKF9V9A9GM7U&marketplace=FLIPKART&srno=s_2_58&otracker=search&fm=organic&iid=ee2e8e2b-ef7c-4d64-9de5-e82a7691aba3.GMCEX4G3EFSKF9V9.SEARCH&qH=0e740342f31e9aa6,3.3,18,"₹38,990",India
Sony PlayStation 4 (PS4) Slim 1 TB 1TB GB with The Last of Us Remastered and God of War Remastered,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-slim-1-tb-1tb-gb-last-remastered-god-war/p/itmf37jgk8vgzvep?pid=GMCF37G8W2R5MRPA&lid=LSTGMCF37G8W2R5MRPAEOFURB&marketplace=FLIPKART&srno=s_2_59&otracker=search&fm=organic&iid=83771116-829a-4561-970d-c470797ed0dc.GMCF37G8W2R5MRPA.SEARCH&qH=0e740342f31e9aa6,4.4,17,"₹27,990",India
Sony PlayStation 4 (PS4) Pro 1 TB GB with one Extra Controller(Crystal),//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-pro-1-tb-gb-one-extra-controller-crystal/p/itmfyq7zcrhc2nby?pid=GMCFYQ7ZGRSBVT5H&lid=LSTGMCFYQ7ZGRSBVT5HAX1UUB&marketplace=FLIPKART&srno=s_2_60&otracker=search&fm=organic&iid=98e89b32-bce4-49b0-86e9-fb2ce5bc3e91.GMCFYQ7ZGRSBVT5H.SEARCH&qH=0e740342f31e9aa6,3.3,4,"₹38,990",India
Sony Ps4 VR with Camera Bundle and VR World Game  Motion Controller,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-vr-camera-bundle-world-game-motion-controller/p/itmfybtsvqktjyrv?pid=ACCFYBKCCYAPYZD6&lid=LSTACCFYBKCCYAPYZD6RUD9UA&marketplace=FLIPKART&srno=s_2_61&otracker=search&fm=organic&iid=b8cede5b-d25b-42a7-9e16-691a059c33d4.ACCFYBKCCYAPYZD6.SEARCH&qH=0e740342f31e9aa6,4.5,55,"₹23,990",India
"Sony PS4 1TB Slim Console 1TB GB with Unchartered 4, GT Sport, God Of War",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-1tb-slim-console-gb-unchartered-4-gt-sport-god-war/p/itmf8crwfjhyejbm?pid=GMCF8CGV294TGJ8R&lid=LSTGMCF8CGV294TGJ8RQYLKLC&marketplace=FLIPKART&srno=s_2_62&otracker=search&fm=organic&iid=d45a8cf8-7eb8-41b3-b5ad-95c0ed31c0a4.GMCF8CGV294TGJ8R.SEARCH&qH=0e740342f31e9aa6,No ratings Provided,No responses available,"₹29,990",India
Sony PlayStation 4 (PS4) Slim 1 TB with FIFA18,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-slim-1-tb-fifa18/p/itmeyj3yyyybfbgm?pid=GMCEYJ3YEEMW38ZQ&lid=LSTGMCEYJ3YEEMW38ZQQFZYEQ&marketplace=FLIPKART&srno=s_2_63&otracker=search&fm=organic&iid=bef1d0ba-c4a4-4550-af3a-1caeff144a34.GMCEYJ3YEEMW38ZQ.SEARCH&qH=0e740342f31e9aa6,4.6,283,"₹27,990",India
Sony Ps4 500GB GB with Fifa 18,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-500gb-gb-fifa-18/p/itmezhgvgxr8hqpm?pid=GMCEZHGVGGBEGVMY&lid=LSTGMCEZHGVGGBEGVMYPASCKE&marketplace=FLIPKART&srno=s_2_64&otracker=search&fm=organic&iid=60050b6d-2bc6-4136-933b-b98ddbcda44a.GMCEZHGVGGBEGVMY.SEARCH&qH=0e740342f31e9aa6,4.3,130,"₹25,990",India
Sony PS4 1 TB,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-1-tb/p/itmfgrvu6zeu9ufr?pid=GMCFGRVUUXGJCWHX&lid=LSTGMCFGRVUUXGJCWHXXSGSWA&marketplace=FLIPKART&srno=s_2_65&otracker=search&fm=organic&iid=55f3ce60-a41a-45c5-b499-db4904eba209.GMCFGRVUUXGJCWHX.SEARCH&qH=0e740342f31e9aa6,No ratings Provided,No responses available,"₹32,290",India
Sony PlayStation 4 (PS4) Slim 1 TB with Tekken 7 (Deluxe Edition),//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-slim-1-tb-tekken-7-deluxe-edition/p/itmevxjthuyektdq?pid=GMCEVXJTR6UT2QS3&lid=LSTGMCEVXJTR6UT2QS3UV2PJA&marketplace=FLIPKART&srno=s_2_66&otracker=search&fm=organic&iid=85374293-1ed6-4b4a-bdce-463dd876db30.GMCEVXJTR6UT2QS3.SEARCH&qH=0e740342f31e9aa6,4.4,41,"₹27,990",India
Sony PlayStation VR Launch Bundle 500 GB with VR Games,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-vr-launch-bundle-500-gb-games/p/itmeugnn5hzbwyah?pid=GMCEUGNNGFJXVCHH&lid=LSTGMCEUGNNGFJXVCHHWGFSS0&marketplace=FLIPKART&srno=s_2_67&otracker=search&fm=organic&iid=baf65d7a-932e-481a-83b5-65b0c6f72567.GMCEUGNNGFJXVCHH.SEARCH&qH=0e740342f31e9aa6,4,22,"₹30,490",India
Sony PlayStation 4 (PS4) 500 GB with Red Dead Redemption 2,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-500-gb-red-dead-redemption-2/p/itmfbrynqcmpymvh?pid=GMCFBPT6UHMATGHG&lid=LSTGMCFBPT6UHMATGHGT5QENR&marketplace=FLIPKART&srno=s_2_68&otracker=search&fm=organic&iid=51a6188c-bbcb-4735-b3f7-7eddfb96b719.GMCFBPT6UHMATGHG.SEARCH&qH=0e740342f31e9aa6,4.3,9,"₹26,290",India
Sony DualShock 4 Wireless Controller  Gamepad,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-dualshock-4-wireless-controller-gamepad/p/itmf92fyekyhgzmm?pid=ACCDUV4RP6SBGD4Y&lid=LSTACCDUV4RP6SBGD4Y3UA8JV&marketplace=FLIPKART&srno=s_2_69&otracker=search&fm=organic&iid=e2bf6ef5-44a8-4ddc-b932-cd29e4bb632c.ACCDUV4RP6SBGD4Y.SEARCH&qH=0e740342f31e9aa6,4.2,"2,237","₹4,799",India
"Sony PlayStation 4 (PS4) Slim 500 GB with Horizon Zero Dawn, Drive Club and Ratchet & Clank",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-slim-500-gb-horizon-zero-dawn-drive-club-ratchet-clank/p/itmetznzfn4qe9ha?pid=GMCETZNZRUYQNVYN&lid=LSTGMCETZNZRUYQNVYNFM1OHO&marketplace=FLIPKART&srno=s_2_70&otracker=search&fm=organic&iid=c8e1722e-8edb-4439-b3b2-0cf8c92869f6.GMCETZNZRUYQNVYN.SEARCH&qH=0e740342f31e9aa6,4.7,"1,077","₹27,490",India
"Sony PlayStation 4 (PS4) Slim 1 TB with Uncharted 4 and Uncharted Collection, W2K18",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-slim-1-tb-uncharted-collection-w2k18/p/itmeznfgg6tqdehd?pid=GMCEZNFGFNBNKSQX&lid=LSTGMCEZNFGFNBNKSQXCN54FP&marketplace=FLIPKART&srno=s_2_71&otracker=search&fm=organic&iid=73ea37df-5973-463e-bca9-ab7bb6492334.GMCEZNFGFNBNKSQX.SEARCH&qH=0e740342f31e9aa6,3.7,15,"₹29,990",India
Sony PlayStation 4 Slim New 1 TB GB with Fifa 19,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-slim-new-1-tb-gb-fifa-19/p/itmf982zf75ce7qn?pid=GMCF98YG6WYJBCEG&lid=LSTGMCF98YG6WYJBCEGZQWKIM&marketplace=FLIPKART&srno=s_2_72&otracker=search&fm=organic&iid=795b85cd-45ed-4fa2-ad34-cfb38afe3845.GMCF98YG6WYJBCEG.SEARCH&qH=0e740342f31e9aa6,4.5,6,"₹27,999",India
"Sony PS4 Slim 500 GB with FIFA 17,Horizon Zero Dawn,Drive Club and Ratchet & Clank (Limited Edition)",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-slim-500-gb-fifa-17-horizon-zero-dawn-drive-club-ratchet-clank-limited-edition/p/itmevbqbzgahggsn?pid=GMCEVBQBZQ5YYEGA&lid=LSTGMCEVBQBZQ5YYEGATP6CQB&marketplace=FLIPKART&srno=s_2_73&otracker=search&fm=organic&iid=952db90f-9fd0-4694-9f9f-e4ef93b1ab12.GMCEVBQBZQ5YYEGA.SEARCH&qH=0e740342f31e9aa6,4.6,40,"₹30,990",India
Sony PlayStation Camera for PS4,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-camera-ps4/p/itmduvbkx84sgst4?pid=ACCDUV6Y3E2FFK7X&lid=LSTACCDUV6Y3E2FFK7XV30WRO&marketplace=FLIPKART&srno=s_2_74&otracker=search&fm=organic&iid=37489430-6697-48d6-8713-6fd60bebece8.ACCDUV6Y3E2FFK7X.SEARCH&qH=0e740342f31e9aa6,4.3,142,"₹5,299",India
Sony Dual Shock 2 Controller,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-dual-shock-2-controller/p/itmczjhghattgkay?pid=ACCCZJE9HHEZGTTX&lid=LSTACCCZJE9HHEZGTTXZ74VW3&marketplace=FLIPKART&srno=s_2_75&otracker=search&fm=organic&iid=077d01bc-5554-498c-9d38-0e81afbd3f0e.ACCCZJE9HHEZGTTX.SEARCH&qH=0e740342f31e9aa6,3.7,439,₹799,India
Sony PlayStation 4 (PS4) Slim 500 GB 500 GB with extra Controller,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-slim-500-gb-extra-controller/p/itmf257u8e5q6gzz?pid=GMCF25YMANGEYRNX&lid=LSTGMCF25YMANGEYRNXVUDLZI&marketplace=FLIPKART&srno=s_2_76&otracker=search&fm=organic&iid=8f68ce97-e410-4584-bb3d-0f098dc9ac6c.GMCF25YMANGEYRNX.SEARCH&qH=0e740342f31e9aa6,4.1,16,"₹30,990",India
"Sony PlayStation 4 (PS4) Slim 1 TB with Uncharted Collection, The Last of US Remastered and Infamous Second Son",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-slim-1-tb-uncharted-collection-last-remastered-infamous-second-son/p/itmesz8dqqucqejt?pid=GMCESZ82VT35GXSH&lid=LSTGMCESZ82VT35GXSHAQ3WPA&marketplace=FLIPKART&srno=s_2_77&otracker=search&fm=organic&iid=b88eb56e-b3a6-43a7-a97f-8dea61bfc9df.GMCESZ82VT35GXSH.SEARCH&qH=0e740342f31e9aa6,4.6,645,"₹29,999",India
Sony Dualshock 4 V2 Wireless  Motion Controller,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-dualshock-4-v2-wireless-motion-controller/p/itmfb83rgk9arzjb?pid=ACCFBAW6ZZHWJW37&lid=LSTACCFBAW6ZZHWJW37HAZLE6&marketplace=FLIPKART&srno=s_2_78&otracker=search&fm=organic&iid=a6a671aa-546e-46cb-b55e-69fd9bd359c4.ACCFBAW6ZZHWJW37.SEARCH&qH=0e740342f31e9aa6,4.5,31,"₹4,099",India
Sony Ps4 500GB Fifa 18 and Gran Tourismo Bundle  Motion Controller,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-500gb-fifa-18-gran-tourismo-bundle-motion-controller/p/itmf5jstdds3vgsq?pid=ACCF5J9GHYHJUBC4&lid=LSTACCF5J9GHYHJUBC4198A42&marketplace=FLIPKART&srno=s_2_79&otracker=search&fm=organic&iid=0b78b4b8-8120-40d6-9f62-10e2515ac52e.ACCF5J9GHYHJUBC4.SEARCH&qH=0e740342f31e9aa6,No ratings Provided,No responses available,"₹26,700",India
Sony PlayStation 4 Slim Console - 500 GB with Uncharted 4,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-slim-console-500-gb-uncharted/p/itmeuawejbafc4xz?pid=GMCEUAWEJEBAYHGD&lid=LSTGMCEUAWEJEBAYHGDG5PF6H&marketplace=FLIPKART&srno=s_2_80&otracker=search&fm=organic&iid=f9ca67d8-c928-4b5e-95a4-fed4091952ac.GMCEUAWEJEBAYHGD.SEARCH&qH=0e740342f31e9aa6,2.3,3,"₹32,500",India
Sony PlayStation 4 (PS4) Slim 1 TB with The Last of Us and Uncharted 4,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-slim-1-tb-last-uncharted/p/itmf2amxeh5u5gaz?pid=GMCF2AMX9VFMFYQY&lid=LSTGMCF2AMX9VFMFYQYUF7Q0P&marketplace=FLIPKART&srno=s_3_81&otracker=search&fm=organic&iid=4aa3fb1d-3125-4fd2-a600-1e6092fbb9ea.GMCF2AMX9VFMFYQY.SEARCH&qH=0e740342f31e9aa6,4.5,237,"₹27,990",India
Sony PlayStation 4 (PS4) Slim 1 TB with FIFA 18,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-4-ps4-slim-1-tb-fifa-18/p/itmezgqyquvysguf?pid=GMCEZGQY5PEXRBZN&lid=LSTGMCEZGQY5PEXRBZN1GYOEP&marketplace=FLIPKART&srno=s_3_82&otracker=search&fm=organic&iid=2255913b-2e54-44f1-9d61-aff288d981b2.GMCEZGQY5PEXRBZN.SEARCH&qH=0e740342f31e9aa6,4.6,670,"₹29,999",India
Sony PS4 V2 DUALSHOCK 4 WIRELESS  Motion Controller,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-v2-dualshock-4-wireless-motion-controller/p/itmezbww6pckkhss?pid=ACCEZGGVYFEFGW4Y&lid=LSTACCEZGGVYFEFGW4YYHZ3T6&marketplace=FLIPKART&srno=s_3_83&otracker=search&fm=organic&iid=b573f3e9-7fe7-4e15-b6a0-8626b5e6f87f.ACCEZGGVYFEFGW4Y.SEARCH&qH=0e740342f31e9aa6,4.4,"1,120","₹3,699",India
Sony PS4 Dualshock Cont Wave - V2 (Blue)  Joystick,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-dualshock-cont-wave-v2-blue-joystick/p/itmfhfhfhgvzd42m?pid=ACCFHF7QSWZYYHVQ&lid=LSTACCFHF7QSWZYYHVQBT8HJP&marketplace=FLIPKART&srno=s_3_84&otracker=search&fm=organic&iid=88a60704-b07c-41b1-a2a7-1c6b56a9e33f.ACCFHF7QSWZYYHVQ.SEARCH&qH=0e740342f31e9aa6,No ratings Provided,No responses available,"₹5,390",India
Sony PS4 Dualshock Magma - V2 (Red)  Joystick,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-dualshock-magma-v2-red-joystick/p/itmfhfp4afc8ahhh?pid=ACCFHF69HK4GARF2&lid=LSTACCFHF69HK4GARF28ZSA8Z&marketplace=FLIPKART&srno=s_3_85&otracker=search&fm=organic&iid=a90d1d5a-ed95-48bf-8b9d-0dcbf1f811a8.ACCFHF69HK4GARF2.SEARCH&qH=0e740342f31e9aa6,No ratings Provided,No responses available,"₹5,190",India
"Sony PS4 500 GB with Horizon Zero Dawn, Uncharted 4 and God of War III: Remastered",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-ps4-500-gb-horizon-zero-dawn-uncharted-4-god-war-iii-remastered/p/itmfftty9yhupt24?pid=GMCFFTTYQEJFCHBN&lid=LSTGMCFFTTYQEJFCHBN68PQES&marketplace=FLIPKART&srno=s_3_86&otracker=search&fm=organic&iid=27dc352e-d174-4996-9986-fcc4e8c55f2a.GMCFFTTYQEJFCHBN.SEARCH&qH=0e740342f31e9aa6,4.6,259,"₹27,999",India
Sony Dualshock 4 Wireless Controller for Playstation 4 - Steel Black  Joystick,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-dualshock-4-wireless-controller-playstation-steel-black-joystick/p/itmfhfp4hsfz4yeb?pid=ACCFHF65HQAZDQSQ&lid=LSTACCFHF65HQAZDQSQYYZEWR&marketplace=FLIPKART&srno=s_3_87&otracker=search&fm=organic&iid=e4000afd-bd21-4478-b6ab-9f75d04460df.ACCFHF65HQAZDQSQ.SEARCH&qH=0e740342f31e9aa6,No ratings Provided,No responses available,"₹5,390",India
Sony PlayStation DualShock 4 Controller V2 - Wave Blue  Joystick,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-dualshock-4-controller-v2-wave-blue-joystick/p/itmfhfp4ffgnqha8?pid=ACCFHF69VJM7ZHGK&lid=LSTACCFHF69VJM7ZHGKKKRK4C&marketplace=FLIPKART&srno=s_3_88&otracker=search&fm=organic&iid=3598f181-ff43-4d3b-814b-39fdb91296c0.ACCFHF69VJM7ZHGK.SEARCH&qH=0e740342f31e9aa6,No ratings Provided,No responses available,"₹5,390",India
Sony PlayStation VR Mega Pack (Includes 5 Games),//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,https://www.flipkart.com/sony-playstation-vr-mega-pack-includes-5-games/p/itmerxh7hhseyynm?pid=GVRERXH7RSHZYFNH&lid=LSTGVRERXH7RSHZYFNHVXLQSF&marketplace=FLIPKART&srno=s_3_89&otracker=search&fm=organic&iid=515861f3-45f4-4d7a-bebf-1eb9888dff3c.GVRERXH7RSHZYFNH.SEARCH&qH=0e740342f31e9aa6,4.3,123,"₹27,529",India
